statefips,date,ds_pm_pred,ds_pm_stdd
1,03MAR2012,4.087462340966921,2.6261371501272266
1,03MAR2013,7.145944274809161,3.0580236641221377
1,03MAR2014,7.5818262934690415,2.9042001696352844
1,03MAY2011,5.77455491942324,1.418366877014419
1,03MAY2012,6.698866072943172,1.843763189143342
1,03MAY2013,4.541636556403732,1.9078441051738761
1,03MAY2014,10.25199915182358,6.541491857506361
1,03NOV2011,7.573200179813401,3.1200451280746395
1,03NOV2012,18.268745207803224,12.989045716709075
1,03NOV2013,8.451591942324004,2.665605767599661
1,03NOV2014,13.098992536047497,8.96204546225615
1,03OCT2011,7.219122150127227,1.9505186759966076
1,03OCT2012,10.039046480067853,2.7906492790500423
1,03OCT2013,14.201934944868533,5.566330025445293
1,03OCT2014,6.635500848176421,4.151952162849873
1,03SEP2011,13.994501477523327,2.46523221798134
1,03SEP2012,7.954121119592875,1.6525832061068704
1,03SEP2013,13.060268871925361,5.296335793044953
1,03SEP2014,8.263756743002544,6.707856743002544
1,04APR2011,9.284464525021203,3.318701396946565
1,04APR2012,7.451739270568278,3.87782010178117
1,04APR2013,6.7395,1.6347076251060222
1,04APR2014,7.319143935538591,3.8459519932145887
1,04AUG2011,10.514719538592027,1.7523248948261239
1,04AUG2012,9.897561832061069,1.9328710771840543
1,04AUG2013,13.790425699745546,5.939785156912638
1,04AUG2014,16.809379643765904,8.706170229007633
1,04DEC2011,8.40326293129771,3.6361924147582694
1,04DEC2012,9.084450296861746,4.674339270568279
1,04DEC2013,9.038325190839695,4.564417387616624
1,04DEC2014,11.398698897370654,4.270466666666667
1,04FEB2011,7.991355391857506,3.424978020356234
1,04FEB2012,9.71889711620017,4.546001441899915
1,04FEB2013,11.258732994062767,5.622423494486854
1,04FEB2014,8.350811704834605,3.0599845631891434
1,04JAN2011,15.366717982188295,5.239288980491942
1,04JAN2012,11.595406530958439,4.332824936386769
1,04JAN2013,8.913069211195928,2.9909592875318065
1,04JAN2014,10.622186683630195,11.34568727735369
1,04JUL2011,19.23349692620865,7.069402575063613
1,04JUL2012,19.36554096692112,9.789300339270568
1,04JUL2013,5.754398642917726,3.0031944868532654
1,04JUL2014,10.951648261238338,4.844002374893978
1,04JUN2011,22.79662878371501,6.8402282985581
1,04JUN2012,12.899114843087363,9.182557591178965
1,04JUN2013,10.216109245122984,4.728360474978795
1,04JUN2014,8.541451145038168,2.3639659881255297
1,04MAR2011,11.859762679389313,2.553027147582697
1,04MAR2012,4.275125275657337,1.6251456318914335
1,04MAR2013,11.625646564885496,9.200162086513995
1,04MAR2014,11.53930415606446,6.64898117048346
1,04MAY2011,6.13606303562341,1.9784729864291772
1,04MAY2012,8.178519338422392,3.7410011874469893
1,04MAY2013,2.9059955894826124,0.8877379304495335
1,04MAY2014,11.829241730279898,7.617186259541985
1,04NOV2011,6.396858927905004,2.5805187014418998
1,04NOV2012,9.818758439355385,4.836473112807464
1,04NOV2013,8.680013231552163,3.433612128922816
1,04NOV2014,11.93015326547922,4.487682442748092
1,04OCT2011,11.265905666666667,2.9895904588634434
1,04OCT2012,12.427414673452077,5.540179389312978
1,04OCT2013,12.46005784563189,4.211476505513146
1,04OCT2014,6.362201950805768,5.3436652247667515
1,04SEP2011,7.237294032230704,2.836339231552163
1,04SEP2012,9.063947837150128,3.2367334181509753
1,04SEP2013,11.256165055131467,2.7503973706530958
1,04SEP2014,10.351924427480917,6.986969635284138
1,05APR2011,4.296966467345207,2.3686375004240885
1,05APR2012,7.322916624257845,4.324632909245123
1,05APR2013,7.7189201865988135,3.2569564885496183
1,05APR2014,6.502720780322307,2.4191639525021205
1,05AUG2011,10.786514497031382,3.1713826759966075
1,05AUG2012,9.484212383375741,4.256005173876166
1,05AUG2013,12.78901594571671,3.145221967769296
1,05AUG2014,18.960611620016962,9.228609245122986
1,05DEC2011,7.006698992366413,2.7788248939779474
1,05DEC2012,7.178619762510602,2.692535962680237
1,05DEC2013,7.608347752332485,3.9185837150127223
1,05DEC2014,13.161930873621714,8.584651060220525
1,05FEB2011,6.0939399575911795,2.3468552103477522
1,05FEB2012,6.1853167090754875,2.484121374045802
1,05FEB2013,14.808308990670058,7.978316709075488
1,05FEB2014,7.073798049194233,4.3569155216284985
1,05JAN2011,14.199251605597965,5.034068957591179
1,05JAN2012,16.174141984732824,10.36825860899067
1,05JAN2013,13.04241518235793,6.685723070398643
1,05JAN2014,9.740655640373198,4.49805818490246
1,05JUL2011,12.931985995759117,4.038708148430874
1,05JUL2012,16.09867082273113,3.761232654792197
1,05JUL2013,6.395221119592875,2.9825700593723496
1,05JUL2014,15.140144953350296,7.365252417302799
1,05JUN2011,23.263465977099237,3.450189941475827
1,05JUN2012,9.289590500424088,2.9051196776929604
1,05JUN2013,8.122484648006786,3.307270992366412
1,05JUN2014,9.080376844783716,6.093020441051738
1,05MAR2011,5.343478440203563,2.2919856005089057
1,05MAR2012,5.295966327396099,2.818774469889737
1,05MAR2013,7.570509584393554,2.0524114503816793
1,05MAR2014,12.86271840542833,7.350129686174725
1,05MAY2011,9.452285781170483,2.917938222222222
1,05MAY2012,10.074236556403733,4.494349872773537
1,05MAY2013,6.238457506361324,3.3086424088210347
1,05MAY2014,12.115844020356233,5.30925903307888
1,05NOV2011,12.55625008312129,2.814544005937235
1,05NOV2012,8.521411874469889,2.4633226463104325
1,05NOV2013,7.402442493638676,2.9926251060220523
1,05NOV2014,12.726207888040712,7.536042408821035
1,05OCT2011,12.745682808312129,3.1545374503816794
1,05OCT2012,16.719845377438507,6.867266497031382
1,05OCT2013,13.951005767599659,5.990139100932994
1,05OCT2014,5.851420780322307,2.3527675996607296
1,05SEP2011,3.510515269720102,1.7651176259541983
1,05SEP2012,8.495674045801527,3.1062016115351994
1,05SEP2013,11.454194062765055,4.615292111959287
1,05SEP2014,8.477069465648857,2.8593794741306193
1,06APR2011,6.311081996607294,1.5465397294317218
1,06APR2012,6.153291178965225,2.157420525869381
1,06APR2013,11.132919847328244,4.605787022900763
1,06APR2014,6.821268363019509,3.8396548770144188
1,06AUG2011,12.677014222222223,3.433935524173028
1,06AUG2012,8.916972179813401,3.7646776081424935
1,06AUG2013,14.214332569974555,5.7659002544529265
1,06AUG2014,17.734833333333334,5.761571331636981
1,06DEC2011,4.016369294317218,2.7921044444444445
1,06DEC2012,9.895467514843087,5.061971586089907
1,06DEC2013,5.139319932145886,1.9564279813401186
1,06DEC2014,9.81657175572519,7.840435284139101
1,06FEB2011,10.504489845631891,4.361255031382528
1,06FEB2012,8.622823240033927,2.3786706530958437
1,06FEB2013,10.039669380831214,2.8193326547921966
1,06FEB2014,14.968414164546227,8.61844961832061
1,06JAN2011,8.979685280746397,3.1839724206955045
1,06JAN2012,18.622250890585242,8.940162340966921
1,06JAN2013,9.47445860899067,4.668615097540289
1,06JAN2014,6.708918320610687,6.086735284139101
1,06JUL2011,14.325255262934691,4.082059967769296
1,06JUL2012,14.868223918575062,10.699286429177269
1,06JUL2013,3.1888893977947412,0.7318320441051739
1,06JUL2014,16.636198134011874,8.048153180661577
1,06JUN2011,17.826542930449534,4.411069416454622
1,06JUN2012,10.224639694656489,4.2769349448685325
1,06JUN2013,6.82869016115352,1.703609550466497
1,06JUN2014,9.010764970313826,5.523531806615776
1,06MAR2011,7.387506185750636,2.4544223341815097
1,06MAR2012,8.857891603053435,3.5572580152671756
1,06MAR2013,6.961068617472433,2.863537150127226
1,06MAR2014,8.197135199321458,2.7717690415606446
1,06MAY2011,10.21209111620017,1.9930060152671756
1,06MAY2012,9.377669041560646,2.7877832061068704
1,06MAY2013,5.511324936386768,2.0765103477523326
1,06MAY2014,13.707763443596269,7.263844783715013
1,06NOV2011,7.014919852417303,3.1810718150975403
1,06NOV2012,10.95600619168787,5.058598049194233
1,06NOV2013,8.8169893129771,3.341969211195929
1,06NOV2014,9.152137659033079,5.849577184054283
1,06OCT2011,13.822844425784563,2.7337506335877864
1,06OCT2012,11.10984308736217,3.167340882103477
1,06OCT2013,8.572921458863442,3.900273876166242
1,06OCT2014,7.449552671755725,4.5541943172179815
1,06SEP2011,4.000745707379135,1.5985974563189145
1,06SEP2012,7.568938676844784,2.083120525869381
1,06SEP2013,15.549634605597964,6.619298812553011
1,06SEP2014,12.518338337574216,7.542680407124682
1,07APR2011,9.04971236047498,3.185031586938083
1,07APR2012,9.03867582697201,4.546219083969466
1,07APR2013,8.89775903307888,2.090551738761662
1,07APR2014,6.66378566581849,3.88032213740458
1,07AUG2011,14.20028825106022,2.17029697625106
1,07AUG2012,8.659863698049195,2.0902053519932142
1,07AUG2013,12.824870144189992,5.86453893129771
1,07AUG2014,19.821247073791348,7.925960559796438
1,07DEC2011,3.6870032086513995,2.1448431967769297
1,07DEC2012,10.652213910093298,5.199456827820186
1,07DEC2013,7.124659881255301,3.350465648854962
1,07DEC2014,6.694946140797287,2.487914673452078
1,07FEB2011,10.025167936386769,4.241143134860051
1,07FEB2012,10.609949533502968,4.117082103477523
1,07FEB2013,11.766049363867685,6.698527565733673
1,07FEB2014,14.735236726039014,5.604767769296013
1,07JAN2011,5.610231977099237,2.9359847379134862
1,07JAN2012,9.120997879558947,3.078422900763359
1,07JAN2013,11.304122476675149,4.023478201865988
1,07JAN2014,6.945484393553859,5.685948515691264
1,07JUL2011,15.696687123833758,5.317599069550467
1,07JUL2012,15.400843681085668,5.231043935538592
1,07JUL2013,4.844622646310432,2.0609427735368957
1,07JUL2014,16.816947413061918,5.221669126378287
1,07JUN2011,20.586514079728584,4.8397626505513145
1,07JUN2012,10.105101017811705,4.534921034775233
1,07JUN2013,11.678039016115351,5.518180661577609
1,07JUN2014,8.431869889737065,2.5805898218829513
1,07MAR2011,10.698934138252756,2.62299060899067
1,07MAR2012,12.340251060220526,3.68232705682782
1,07MAR2013,10.998981679389313,5.272005937234945
1,07MAR2014,11.651004071246819,7.623804325699745
1,07MAY2011,13.551467040712469,3.6976255487701444
1,07MAY2012,10.571803901611537,4.971819083969466
1,07MAY2013,5.61577048346056,1.655313027989822
1,07MAY2014,12.764150805767601,6.3878021204410524
1,07NOV2011,7.006743724342663,3.5194999728583545
1,07NOV2012,8.758127226463104,4.209896522476675
1,07NOV2013,6.160197031382528,2.7243303647158608
1,07NOV2014,7.503743935538592,3.691255046649703
1,07OCT2011,10.988606765903308,2.972252
1,07OCT2012,6.544575487701442,3.0778113655640373
1,07OCT2013,3.6917444444444447,1.0669351399491094
1,07OCT2014,7.95463893129771,5.095373197625106
1,07SEP2011,6.52953831043257,2.667833891433418
1,07SEP2012,10.800614164546225,3.994862425784563
1,07SEP2013,17.543904325699746,3.7089448685326554
1,07SEP2014,11.585383884648007,8.326675487701442
1,08APR2011,11.801389470737915,3.6067863901611537
1,08APR2012,10.802112128922815,5.322465564037319
1,08APR2013,8.897389058524173,3.9051101781170483
1,08APR2014,7.5820837998303645,2.383596522476675
1,08AUG2011,9.369973754028837,2.729239452078032
1,08AUG2012,11.741396268023749,4.701895759117897
1,08AUG2013,10.36008074639525,2.5547857506361322
1,08AUG2014,13.418190924512299,8.623883545377439
1,08DEC2011,8.620362435114505,2.5541661849024595
1,08DEC2012,10.964518914334182,3.6142935538592025
1,08DEC2013,6.6345766751484305,3.0662744698897373
1,08DEC2014,10.54643078880407,6.921589737065309
1,08FEB2011,7.058869100932994,2.2130762943172178
1,08FEB2012,10.185478795589482,3.8217851569126373
1,08FEB2013,8.718594062765055,4.577781424936387
1,08FEB2014,15.972108821034777,10.423909414758269
1,08JAN2011,5.599451929601357,3.4980974614079727
1,08JAN2012,9.535716624257844,5.219592196776929
1,08JAN2013,14.058628329092452,8.228500169635284
1,08JAN2014,9.63155572519084,4.453519932145886
1,08JUL2011,15.384879508905852,2.5319706726039017
1,08JUL2012,12.593196776929602,2.45823401187447
1,08JUL2013,6.819294571670907,2.8161826972010178
1,08JUL2014,19.113847752332486,12.730495674300254
1,08JUN2011,21.092245590330787,2.9214191560644616
1,08JUN2012,10.081751060220526,2.433693384223919
1,08JUN2013,13.798178541136556,6.446555810008482
1,08JUN2014,8.604957845631892,4.983414927905004
1,08MAR2011,12.022321001696353,3.921067658184903
1,08MAR2012,12.55590449533503,6.067596013570823
1,08MAR2013,13.8100139100933,3.6947079728583545
1,08MAR2014,15.820187871077183,10.069857675996607
1,08MAY2011,13.3278491942324,4.0303982434266326
1,08MAY2012,9.068020610687023,3.649865648854962
1,08MAY2013,11.010170737913485,6.276519762510603
1,08MAY2014,10.862785835453774,3.815696268023749
1,08NOV2011,7.337686375742154,2.4247048583545374
1,08NOV2012,11.46871433418151,3.5859090754877014
1,08NOV2013,8.45934588634436,3.6089688719253603
1,08NOV2014,14.958998134011875,10.103781594571672
1,08OCT2011,8.182970219677694,2.771635580152672
1,08OCT2012,7.36742010178117,3.211786344359627
1,08OCT2013,5.815852332485157,2.318604580152672
1,08OCT2014,9.084435029686174,2.8922266327396096
1,08SEP2011,7.7792959694656485,2.4646460797285834
1,08SEP2012,7.985200339270568,3.162115606446141
1,08SEP2013,23.245322391857506,16.757657591178965
1,08SEP2014,11.053055470737913,4.331235368956743
1,09APR2011,12.166216930449533,2.7496227625106022
1,09APR2012,10.51115733672604,3.9145079728583543
1,09APR2013,11.287190670059372,5.100581594571671
1,09APR2014,8.395422815945716,4.543387871077184
1,09AUG2011,8.281058186598813,2.361416115351993
1,09AUG2012,9.723059372349448,3.78128032230704
1,09AUG2013,9.794441984732824,4.627532230703986
1,09AUG2014,8.776604834605598,2.139463443596268
1,09DEC2011,13.071603490245971,4.765644546225615
1,09DEC2012,9.823888888888888,4.4276214588634435
1,09DEC2013,4.1420941475826965,1.6725840458015266
1,09DEC2014,12.001417896522478,7.6485179813401185
1,09FEB2011,8.837846932145887,3.5857730636132312
1,09FEB2012,13.01042010178117,3.79822705682782
1,09FEB2013,10.321355216284987,4.470510517387616
1,09FEB2014,17.354617048346054,12.167082188295165
1,09JAN2011,5.8383946726039015,1.979158973706531
1,09JAN2012,10.331341730279899,4.623793469041561
1,09JAN2013,13.49052824427481,8.183796861747243
1,09JAN2014,14.790990839694656,12.309336726039017
1,09JUL2011,14.856241810856659,3.6597563587786257
1,09JUL2012,11.004080916030535,4.408498134011874
1,09JUL2013,7.694807294317218,1.8376318066157762
1,09JUL2014,10.961508142493638,6.567356403731976
1,09JUN2011,18.700140296013572,4.877661236641222
1,09JUN2012,8.14962010178117,3.3879074469889736
1,09JUN2013,7.140340712468193,1.7905691772688719
1,09JUN2014,10.794841899915182,6.745537234944869
1,09MAR2011,6.893217388464801,2.2345402892281596
1,09MAR2012,5.154111026293469,2.6403492790500422
1,09MAR2013,22.98456878710772,10.901828159457168
1,09MAR2014,13.427780576759966,4.983947328244275
1,09MAY2011,16.091654698897372,2.8022545971162
1,09MAY2012,8.147836726039015,1.9013083121289227
1,09MAY2013,11.893076420695504,4.619537743850722
1,09MAY2014,9.299499745547074,5.387332145886345
1,09NOV2011,6.846246999151824,2.9437950254452927
1,09NOV2012,17.927383290924514,8.626996522476675
1,09NOV2013,10.465042408821034,2.9790632739609837
1,09NOV2014,14.827198558100086,9.217864546225616
1,09OCT2011,6.7741429007633585,1.7878944062765056
1,09OCT2012,9.158049448685327,2.8412335877862596
1,09OCT2013,7.038373876166243,2.7536652247667517
1,09OCT2014,13.726375233248515,8.710393129770992
1,09SEP2011,9.601743846480067,1.9190540593723493
1,09SEP2012,6.645118150975403,1.7159920271416456
1,09SEP2013,23.048978541136556,10.25800534351145
1,09SEP2014,11.521209923664122,7.448139525021205
1,10APR2011,10.869695737913485,3.4438738150975405
1,10APR2012,12.027477608142494,5.96083401187447
1,10APR2013,11.496957167090756,3.4015355385920274
1,10APR2014,12.413573282442748,7.204472688719254
1,10AUG2011,9.394635565733672,2.013908352841391
1,10AUG2012,9.422852756573368,2.0869264631043256
1,10AUG2013,8.237252162849874,4.042478880407124
1,10AUG2014,10.060802120441052,4.426207718405428
1,10DEC2011,9.788578642917727,4.060954341815097
1,10DEC2012,5.520732230703986,2.932325360474979
1,10DEC2013,7.4757891433418155,3.6451506361323154
1,10DEC2014,9.335319932145886,4.458633672603901
1,10FEB2011,10.068972705682782,3.257143117048346
1,10FEB2012,15.653217048346056,6.195791687871077
1,10FEB2013,7.553469889737065,3.7403568278201864
1,10FEB2014,15.466526632739608,7.507580407124681
1,10JAN2011,6.365713707379135,3.1682196055979643
1,10JAN2012,8.800272264631044,3.033793638676845
1,10JAN2013,9.30284877014419,3.2698150127226464
1,10JAN2014,10.374657506361324,7.19431518235793
1,10JUL2011,12.318184810856657,3.267916177268872
1,10JUL2012,7.772440458015267,3.1298457167090756
1,10JUL2013,9.449791687871077,3.2383118744698898
1,10JUL2014,10.77886768447837,3.1832614927905007
1,10JUN2011,18.406128044105174,4.861844406276505
1,10JUN2012,4.373753859202715,1.8745825275657335
1,10JUN2013,7.436208736217133,3.0896005089058525
1,10JUN2014,5.144776844783715,1.6877539864291773
1,10MAR2011,8.022330268871924,2.7155974953350297
1,10MAR2012,7.480276505513146,2.473964715860899
1,10MAR2013,13.66638888888889,6.367381594571671
1,10MAR2014,21.871810856658186,18.153555894826123
1,10MAY2011,15.451746160305344,5.206086279050042
1,10MAY2012,9.330857421543682,4.056876505513147
1,10MAY2013,9.345341136556403,2.264925699745547
1,10MAY2014,7.7592383375742155,4.496745631891433
1,10NOV2011,5.569712726887193,2.725483223918575
1,10NOV2012,16.733576505513145,7.729445462256149
1,10NOV2013,15.082044105173877,6.5305690415606445
1,10NOV2014,13.146228159457168,5.280249703138252
1,10OCT2011,5.778725988973707,2.5626472264631044
1,10OCT2012,11.473109499575912,5.078554028837998
1,10OCT2013,9.08732663273961,2.9385530110262934
1,10OCT2014,9.468066157760815,4.530637404580153
1,10SEP2011,13.26561167090755,3.3702537616624255
1,10SEP2012,9.007409329940627,3.9869357930449536
1,10SEP2013,17.95574512298558,4.929102035623409
1,10SEP2014,8.114908821034776,4.799215097540288
1,11APR2011,9.06848772010178,2.9111055776081423
1,11APR2012,8.806770653095844,4.74619465648855
1,11APR2013,6.7566065309584395,2.8077126378286685
1,11APR2014,11.713196013570823,3.769096776929601
1,11AUG2011,10.451096521628498,3.0900711781170482
1,11AUG2012,9.216659457167092,3.792460474978796
1,11AUG2013,6.405481000848177,2.181052502120441
1,11AUG2014,9.8124754028838,4.982992366412214
1,11DEC2011,9.526237353689567,3.266315750636132
1,11DEC2012,8.960959202714164,2.7903041560644612
1,11DEC2013,12.626379728583546,6.972884817642069
1,11DEC2014,16.166291942324,12.483271416454622
1,11FEB2011,8.817659836301951,2.6853422510602205
1,11FEB2012,5.208210347752332,1.8980307888040713
1,11FEB2013,5.197808905852417,2.345565733672604
1,11FEB2014,11.150075402883799,6.029261407972858
1,11JAN2011,8.441427820186599,3.8439834122137406
1,11JAN2012,6.643229177268871,3.332792790500424
1,11JAN2013,4.868043002544529,2.439211111111111
1,11JAN2014,3.4088310432569977,1.7093303647158609
1,11JUL2011,13.117054658184902,2.0841100508905854
1,11JUL2012,6.948984563189144,1.6523440033927057
1,11JUL2013,10.786885581000849,4.258083460559796
1,11JUL2014,14.380849787955894,7.86230534351145
1,11JUN2011,19.161645147582696,3.5007351348600513
1,11JUN2012,7.2043149279050045,2.0293520780322307
1,11JUN2013,13.109017981340118,5.352018235793045
1,11JUN2014,7.0160709075487695,3.9260907548770145
1,11MAR2011,8.964855996607294,3.084542813401187
1,11MAR2012,10.106184054283291,4.158351145038168
1,11MAR2013,5.187049957591179,1.4138923664122138
1,11MAR2014,18.541693214588634,11.504203477523326
1,11MAY2011,14.310203994062766,4.055958494486853
1,11MAY2012,11.202838676844785,5.935203307888041
1,11MAY2013,7.913055046649704,3.0670324003392704
1,11MAY2014,9.747498388464802,3.4169941475826975
1,11NOV2011,8.036180431721798,2.2414308515691266
1,11NOV2012,9.229003986429177,2.545803562340967
1,11NOV2013,12.812042748091603,5.652747413061917
1,11NOV2014,17.6652550466497,8.691566242578455
1,11OCT2011,4.921066312128922,2.073617614079729
1,11OCT2012,11.738212977099236,4.88307786259542
1,11OCT2013,13.455819168787107,5.509045207803223
1,11OCT2014,9.39625165394402,3.4560249363867688
1,11SEP2011,14.432626918575062,3.5389811314673456
1,11SEP2012,11.53361967769296,4.975487786259542
1,11SEP2013,15.430950127226462,5.560642578456319
1,11SEP2014,6.850669550466497,3.034969720101781
1,12APR2011,6.393463751484309,1.6136046361323155
1,12APR2012,8.394930025445293,2.575425784563189
1,12APR2013,5.55214096692112,2.172904664970314
1,12APR2014,14.50535657336726,7.479478625954198
1,12AUG2011,12.164441131467344,3.6255398057675996
1,12AUG2012,10.229937150127226,4.275219338422391
1,12AUG2013,8.762004834605598,3.4085162001696356
1,12AUG2014,10.668138337574215,4.320991348600509
1,12DEC2011,10.385807183206108,4.481866304495335
1,12DEC2012,9.090459117896522,6.610479389312977
1,12DEC2013,9.134748515691264,4.04083112807464
1,12DEC2014,17.750817557251906,11.483351569126377
1,12FEB2011,8.28443926802375,3.3635137014419
1,12FEB2012,4.747404749787956,1.3930619508057676
1,12FEB2013,4.296877947413062,1.4500550805767598
1,12FEB2014,8.438522307039865,4.568301865988126
1,12JAN2011,10.065087861747244,2.939596245971162
1,12JAN2012,6.213223324851569,3.5109078032230707
1,12JAN2013,7.2123820186598815,5.420246055979644
1,12JAN2014,7.096055640373197,5.429578201865988
1,12JUL2011,14.927768587786261,3.769224698897371
